datetime,stkcd,open,high,low,close,amt,vol,change,pct_change
2024-04-22 10:27:00,000300.SH,3556.007,3556.687,3555.868,3555.925,784552665.699997,539738.0,-0.17,-4.9e-05
2024-04-22 10:28:00,000300.SH,3555.809,3555.809,3554.492,3554.492,704751595.300003,444450.0,-1.43,-0.000403
2024-04-22 10:29:00,000300.SH,3554.594,3556.308,3554.544,3555.739,754301525.8999939,498597.0,1.25,0.000351
2024-04-22 10:30:00,000300.SH,3555.441,3555.496,3553.669,3554.344,846830789.699997,493453.0,-1.39,-0.000392
2024-04-22 10:31:00,000300.SH,3554.828,3555.85,3554.795,3554.795,851656257.199997,465681.0,0.45,0.000127
2024-04-22 10:32:00,000300.SH,3554.457,3554.482,3552.408,3552.51,776302230.0,483181.0,-2.28,-0.000643
2024-04-22 10:33:00,000300.SH,3552.28,3553.11,3552.28,3553.036,769795718.9000092,435464.0,0.53,0.000148
2024-04-22 10:34:00,000300.SH,3552.976,3553.154,3552.682,3552.739,617789757.699997,378362.0,-0.3,-8.4e-05
2024-04-22 10:35:00,000300.SH,3553.0,3553.948,3552.66,3553.948,687802201.3999939,422254.0,1.21,0.00034
2024-04-22 10:36:00,000300.SH,3553.864,3553.864,3553.004,3553.059,654868584.300003,489821.0,-0.89,-0.00025
2024-04-22 10:37:00,000300.SH,3553.247,3553.777,3552.949,3553.107,643477536.6000061,331162.0,0.05,1.4e-05
2024-04-22 10:38:00,000300.SH,3553.356,3553.431,3552.835,3552.953,710009479.8999939,449618.0,-0.15,-4.3e-05
2024-04-22 10:39:00,000300.SH,3552.852,3553.393,3552.609,3552.819,710230409.1000061,390386.0,-0.13,-3.8e-05
2024-04-22 10:40:00,000300.SH,3553.067,3553.067,3551.205,3551.554,857609727.699997,604691.0,-1.26,-0.000356
2024-04-22 10:41:00,000300.SH,3551.524,3551.524,3549.871,3549.871,712869826.5,462234.0,-1.68,-0.000474
2024-04-22 10:42:00,000300.SH,3549.934,3550.028,3549.058,3549.058,789133985.3999939,544569.0,-0.81,-0.000229
2024-04-22 10:43:00,000300.SH,3549.018,3549.229,3548.408,3548.476,679277350.300003,518033.0,-0.58,-0.000164
2024-04-22 10:44:00,000300.SH,3548.435,3548.489,3546.137,3546.137,806723749.6000061,564916.0,-2.34,-0.000659
2024-04-22 10:45:00,000300.SH,3546.212,3546.212,3544.448,3544.853,843662855.0,512145.0,-1.28,-0.000362
2024-04-22 10:46:00,000300.SH,3544.844,3545.2,3544.275,3544.336,645279582.8999939,438819.0,-0.52,-0.000146
2024-04-22 10:47:00,000300.SH,3544.0,3544.0,3543.052,3543.238,692935799.800003,485324.0,-1.1,-0.00031
2024-04-22 10:48:00,000300.SH,3543.435,3543.782,3543.361,3543.782,625879844.800003,390285.0,0.54,0.000154
2024-04-22 10:49:00,000300.SH,3543.735,3543.735,3541.612,3541.612,689643324.5999908,495817.0,-2.17,-0.000612
2024-04-22 10:50:00,000300.SH,3541.706,3543.816,3541.667,3543.291,662747353.6000061,487127.0,1.68,0.000474
2024-04-22 10:51:00,000300.SH,3543.295,3544.148,3542.492,3544.054,525424078.80000305,310987.0,0.76,0.000215
2024-04-22 10:52:00,000300.SH,3544.485,3545.149,3544.175,3544.422,567947933.199997,350701.0,0.37,0.000104
2024-04-22 10:53:00,000300.SH,3544.53,3545.093,3543.141,3543.575,674250619.300003,449789.0,-0.85,-0.000239
2024-04-22 10:54:00,000300.SH,3543.521,3544.174,3543.521,3544.041,489456146.80000305,331106.0,0.47,0.000132
2024-04-22 10:55:00,000300.SH,3543.801,3544.126,3542.509,3542.549,762619156.199997,731981.0,-1.49,-0.000421
2024-04-22 10:56:00,000300.SH,3542.333,3542.52,3541.954,3542.419,560609679.699997,461023.0,-0.13,-3.7e-05
2024-04-22 10:57:00,000300.SH,3542.473,3543.025,3542.092,3542.792,643149416.300003,444057.0,0.37,0.000105
2024-04-22 10:58:00,000300.SH,3542.625,3542.795,3542.165,3542.579,657343625.199997,566768.0,-0.21,-6e-05
2024-04-22 10:59:00,000300.SH,3542.152,3542.655,3541.945,3542.385,596308954.0,392677.0,-0.19,-5.5e-05
2024-04-22 11:00:00,000300.SH,3542.392,3542.866,3541.857,3542.055,940469776.5,766124.0,-0.33,-9.3e-05
2024-04-22 11:01:00,000300.SH,3541.984,3542.231,3540.742,3541.179,732540245.800003,567835.0,-0.88,-0.000247
2024-04-22 11:02:00,000300.SH,3540.931,3541.752,3540.774,3541.369,695727205.3999939,489961.0,0.19,5.4e-05
2024-04-22 11:03:00,000300.SH,3541.03,3542.473,3540.833,3542.473,654350256.0999908,540993.0,1.1,0.000312
2024-04-22 11:04:00,000300.SH,3542.28,3542.28,3540.287,3540.659,630177585.5,404128.0,-1.81,-0.000512
2024-04-22 11:05:00,000300.SH,3540.396,3541.099,3539.896,3540.099,638034128.0,426724.0,-0.56,-0.000158
2024-04-22 11:06:00,000300.SH,3539.826,3540.511,3539.533,3539.533,757751903.7000122,603224.0,-0.57,-0.00016
2024-04-22 11:07:00,000300.SH,3539.517,3539.585,3539.193,3539.304,621724032.2999878,493671.0,-0.23,-6.5e-05
2024-04-22 11:08:00,000300.SH,3539.285,3539.285,3536.403,3536.403,885746437.8000183,729476.0,-2.9,-0.00082
2024-04-22 11:09:00,000300.SH,3536.278,3536.39,3535.743,3536.116,748030248.8999939,573375.0,-0.29,-8.1e-05
2024-04-22 11:10:00,000300.SH,3535.987,3536.612,3535.697,3535.724,791466116.1000061,606125.0,-0.39,-0.000111
2024-04-22 11:11:00,000300.SH,3535.619,3535.619,3534.337,3534.698,659746299.7999878,501209.0,-1.03,-0.00029
2024-04-22 11:12:00,000300.SH,3534.419,3534.419,3533.121,3534.311,831809124.8000183,775730.0,-0.39,-0.000109
2024-04-22 11:13:00,000300.SH,3534.274,3535.907,3534.274,3535.407,679890178.8999939,452587.0,1.1,0.00031
2024-04-22 11:14:00,000300.SH,3535.263,3535.976,3535.263,3535.976,579035605.0,409073.0,0.57,0.000161
2024-04-22 11:15:00,000300.SH,3535.776,3537.437,3535.517,3537.042,787120106.6999817,616977.0,1.07,0.000301
2024-04-22 11:16:00,000300.SH,3536.56,3537.003,3536.49,3536.615,579065380.8000183,382100.0,-0.43,-0.000121
2024-04-22 11:17:00,000300.SH,3536.346,3536.411,3534.627,3534.627,643791989.6000061,531356.0,-1.99,-0.000562
2024-04-22 11:18:00,000300.SH,3534.228,3534.363,3533.568,3533.635,636466470.1999817,477117.0,-0.99,-0.000281
2024-04-22 11:19:00,000300.SH,3533.535,3534.49,3533.323,3533.877,561595259.8999939,416294.0,0.24,6.8e-05
2024-04-22 11:20:00,000300.SH,3533.936,3533.936,3530.672,3530.672,741186234.1000061,599117.0,-3.2,-0.000907
2024-04-22 11:21:00,000300.SH,3530.635,3530.968,3530.503,3530.705,681711324.6000061,511412.0,0.03,9e-06
2024-04-22 11:22:00,000300.SH,3530.634,3532.948,3530.634,3532.819,658717687.6000061,468080.0,2.11,0.000599
2024-04-22 11:23:00,000300.SH,3532.845,3536.573,3532.845,3535.771,677056356.6999817,501647.0,2.95,0.000836
2024-04-22 11:24:00,000300.SH,3535.689,3536.132,3534.452,3536.035,508073768.0,348501.0,0.26,7.5e-05
2024-04-22 11:25:00,000300.SH,3536.024,3536.024,3534.685,3535.008,441989454.7000122,311295.0,-1.03,-0.00029
2024-04-22 11:26:00,000300.SH,3534.772,3536.334,3534.38,3534.705,497226006.7000122,349154.0,-0.3,-8.6e-05
2024-04-22 11:27:00,000300.SH,3534.735,3534.735,3532.324,3532.675,534669566.0,379415.0,-2.03,-0.000574
2024-04-22 11:28:00,000300.SH,3532.687,3533.593,3532.687,3533.46,474793023.6999817,313842.0,0.78,0.000222
2024-04-22 11:29:00,000300.SH,3533.625,3533.971,3533.416,3533.713,432411703.0,279879.0,0.25,7.2e-05
2024-04-22 11:30:00,000300.SH,3533.98,3533.98,3533.98,3533.98,8956185.0,5022.0,0.27,7.6e-05
2024-04-22 13:00:00,000300.SH,3533.662,3533.662,3532.065,3532.985,1506161024.100006,1058012.0,-0.99,-0.000282
2024-04-22 13:01:00,000300.SH,3533.895,3535.198,3533.807,3535.195,711040386.7999878,431548.0,2.21,0.000626
2024-04-22 13:02:00,000300.SH,3535.135,3538.054,3535.135,3537.524,809521242.2000122,562543.0,2.33,0.000659
2024-04-22 13:03:00,000300.SH,3537.308,3537.308,3534.733,3535.006,663920384.2000122,401040.0,-2.52,-0.000712
2024-04-22 13:04:00,000300.SH,3535.126,3535.126,3533.74,3533.74,530423849.5,344665.0,-1.27,-0.000358
2024-04-22 13:05:00,000300.SH,3534.052,3534.064,3533.293,3533.396,525469274.6999817,368322.0,-0.34,-9.7e-05
2024-04-22 13:06:00,000300.SH,3533.752,3536.553,3533.59,3536.497,709115279.1000061,497276.0,3.1,0.000878
2024-04-22 13:07:00,000300.SH,3536.264,3536.264,3534.154,3534.529,520432486.7000122,324277.0,-1.97,-0.000556
2024-04-22 13:08:00,000300.SH,3534.519,3535.041,3533.894,3533.907,443525532.3999939,264087.0,-0.62,-0.000176
2024-04-22 13:09:00,000300.SH,3533.851,3533.954,3533.35,3533.517,477723322.6000061,304811.0,-0.39,-0.00011
2024-04-22 13:10:00,000300.SH,3533.68,3536.073,3533.173,3536.073,641071475.5999756,426308.0,2.56,0.000723
2024-04-22 13:11:00,000300.SH,3536.202,3536.861,3536.202,3536.293,509531224.1000061,338527.0,0.22,6.2e-05
2024-04-22 13:12:00,000300.SH,3536.338,3537.091,3536.195,3537.091,434634987.8999939,259072.0,0.8,0.000226
2024-04-22 13:13:00,000300.SH,3537.22,3538.091,3536.331,3537.306,493918471.2000122,287891.0,0.22,6.1e-05
2024-04-22 13:14:00,000300.SH,3537.466,3537.633,3536.567,3536.567,394119461.2999878,236870.0,-0.74,-0.000209
2024-04-22 13:15:00,000300.SH,3536.49,3536.49,3535.185,3535.609,563685458.4000244,375171.0,-0.96,-0.000271
2024-04-22 13:16:00,000300.SH,3535.69,3535.984,3534.973,3535.321,476260567.8999939,329311.0,-0.29,-8.1e-05
2024-04-22 13:17:00,000300.SH,3535.168,3535.43,3534.305,3534.623,523704648.5,338051.0,-0.7,-0.000197
2024-04-22 13:18:00,000300.SH,3534.487,3534.759,3533.446,3533.895,573845534.1999817,377704.0,-0.73,-0.000206
2024-04-22 13:19:00,000300.SH,3533.72,3534.158,3532.897,3532.897,549375270.5,369343.0,-1.0,-0.000282
2024-04-22 13:20:00,000300.SH,3533.09,3533.09,3530.219,3531.099,748269572.4000244,484616.0,-1.8,-0.000509
2024-04-22 13:21:00,000300.SH,3531.017,3531.017,3530.254,3530.782,689323843.0999756,464149.0,-0.32,-9e-05
2024-04-22 13:22:00,000300.SH,3531.193,3536.241,3531.193,3535.699,978149449.7000122,663793.0,4.92,0.001393
2024-04-22 13:23:00,000300.SH,3535.721,3535.721,3534.168,3534.261,498365689.6000061,327265.0,-1.44,-0.000407
2024-04-22 13:24:00,000300.SH,3534.131,3535.01,3534.076,3534.118,465438250.6999817,295395.0,-0.14,-4e-05
2024-04-22 13:25:00,000300.SH,3534.154,3535.343,3533.394,3534.902,615276440.5,361615.0,0.78,0.000222
2024-04-22 13:26:00,000300.SH,3534.709,3535.506,3533.881,3534.804,565861318.8000183,329462.0,-0.1,-2.8e-05
2024-04-22 13:27:00,000300.SH,3534.725,3536.887,3534.092,3536.605,717164007.1999817,416414.0,1.8,0.00051
2024-04-22 13:28:00,000300.SH,3536.504,3536.516,3534.427,3534.427,603526899.6000061,379546.0,-2.18,-0.000616
2024-04-22 13:29:00,000300.SH,3533.806,3533.846,3533.012,3533.012,564892524.2000122,407159.0,-1.41,-0.0004
2024-04-22 13:30:00,000300.SH,3532.917,3533.929,3532.229,3533.413,740510581.1999817,510086.0,0.4,0.000114
2024-04-22 13:31:00,000300.SH,3533.68,3534.456,3532.487,3534.213,690165640.7000122,468133.0,0.8,0.000226
2024-04-22 13:32:00,000300.SH,3534.145,3534.524,3532.293,3534.361,695492964.3999939,453573.0,0.15,4.2e-05
2024-04-22 13:33:00,000300.SH,3534.479,3536.864,3534.064,3535.677,752555514.6000061,457071.0,1.32,0.000372
2024-04-22 13:34:00,000300.SH,3535.766,3535.766,3535.112,3535.112,443256461.2999878,260693.0,-0.57,-0.00016
2024-04-22 13:35:00,000300.SH,3535.177,3535.423,3534.904,3535.041,415173747.1000061,261898.0,-0.07,-2e-05
2024-04-22 13:36:00,000300.SH,3535.342,3535.884,3535.191,3535.348,447305736.3999939,284853.0,0.31,8.7e-05
2024-04-22 13:37:00,000300.SH,3535.143,3535.143,3533.581,3533.815,480320699.4000244,304111.0,-1.53,-0.000434
2024-04-22 13:38:00,000300.SH,3534.05,3534.57,3533.686,3533.686,476281902.2999878,299129.0,-0.13,-3.7e-05
2024-04-22 13:39:00,000300.SH,3533.391,3534.322,3533.391,3534.089,476789341.3999939,278547.0,0.4,0.000114
2024-04-22 13:40:00,000300.SH,3533.925,3533.988,3533.47,3533.47,471027304.7000122,278012.0,-0.62,-0.000175
2024-04-22 13:41:00,000300.SH,3533.273,3533.273,3531.664,3531.664,591237040.8999939,434665.0,-1.81,-0.000511
2024-04-22 13:42:00,000300.SH,3531.803,3532.515,3531.754,3532.287,527037804.8999939,364362.0,0.62,0.000176
2024-04-22 13:43:00,000300.SH,3532.24,3533.034,3531.96,3533.034,462282070.3000183,318846.0,0.75,0.000211
2024-04-22 13:44:00,000300.SH,3533.818,3534.504,3533.79,3534.452,561766066.2999878,367543.0,1.42,0.000401
2024-04-22 13:45:00,000300.SH,3534.368,3535.278,3534.357,3535.278,476370921.1000061,289846.0,0.83,0.000234
2024-04-22 13:46:00,000300.SH,3535.041,3535.041,3534.097,3534.097,431408406.0,277176.0,-1.18,-0.000334
2024-04-22 13:47:00,000300.SH,3533.807,3534.743,3533.807,3534.505,408532565.7999878,280711.0,0.41,0.000115
2024-04-22 13:48:00,000300.SH,3534.505,3537.363,3534.505,3537.244,661083135.0,582314.0,2.74,0.000775
2024-04-22 13:49:00,000300.SH,3537.396,3538.526,3537.396,3538.274,521620345.8000183,416973.0,1.03,0.000291
2024-04-22 13:50:00,000300.SH,3538.554,3539.547,3538.154,3539.547,493472701.0999756,333812.0,1.27,0.00036
2024-04-22 13:51:00,000300.SH,3539.527,3540.477,3539.429,3540.477,539280883.5,417302.0,0.93,0.000263
2024-04-22 13:52:00,000300.SH,3540.397,3541.254,3540.28,3540.959,576239059.0,372346.0,0.48,0.000136
2024-04-22 13:53:00,000300.SH,3540.757,3540.838,3539.868,3539.868,543946374.4000244,340226.0,-1.09,-0.000308
2024-04-22 13:54:00,000300.SH,3540.04,3540.615,3539.978,3540.36,480382007.5,301855.0,0.49,0.000139
2024-04-22 13:55:00,000300.SH,3540.194,3540.505,3539.82,3540.344,472368902.2999878,287820.0,-0.02,-5e-06
2024-04-22 13:56:00,000300.SH,3540.424,3541.384,3540.424,3540.898,457620085.3999939,313083.0,0.55,0.000156
2024-04-22 13:57:00,000300.SH,3540.853,3540.941,3540.206,3540.206,435804110.0,268748.0,-0.69,-0.000195
2024-04-22 13:58:00,000300.SH,3540.615,3540.615,3539.293,3539.609,434822614.0,266907.0,-0.6,-0.000169
2024-04-22 13:59:00,000300.SH,3539.691,3539.915,3539.331,3539.915,438722739.1000061,273535.0,0.31,8.6e-05
2024-04-22 14:00:00,000300.SH,3539.475,3540.575,3539.475,3540.345,458456594.5,279542.0,0.43,0.000121
2024-04-22 14:01:00,000300.SH,3540.476,3542.937,3540.432,3542.868,649694937.1000061,590979.0,2.52,0.000713
2024-04-22 14:02:00,000300.SH,3542.982,3544.504,3542.982,3544.504,691004943.8999939,466357.0,1.64,0.000462
2024-04-22 14:03:00,000300.SH,3544.254,3544.832,3544.006,3544.158,601094780.8999939,376727.0,-0.35,-9.8e-05
2024-04-22 14:04:00,000300.SH,3543.899,3543.899,3542.443,3542.537,572842867.2000122,368123.0,-1.62,-0.000457
2024-04-22 14:05:00,000300.SH,3542.485,3542.591,3542.055,3542.111,446011358.1000061,290221.0,-0.43,-0.00012
2024-04-22 14:06:00,000300.SH,3541.742,3541.742,3539.384,3539.531,698833221.0999756,525202.0,-2.58,-0.000728
2024-04-22 14:07:00,000300.SH,3539.345,3539.345,3538.854,3538.973,455551088.1000061,299272.0,-0.56,-0.000158
2024-04-22 14:08:00,000300.SH,3538.911,3539.111,3538.25,3538.671,448723077.8999939,307798.0,-0.3,-8.5e-05
2024-04-22 14:09:00,000300.SH,3538.858,3538.935,3538.481,3538.766,412180985.3000183,272923.0,0.1,2.7e-05
2024-04-22 14:10:00,000300.SH,3538.315,3538.498,3536.854,3536.882,587508331.7999878,469417.0,-1.88,-0.000532
2024-04-22 14:11:00,000300.SH,3536.672,3536.843,3536.386,3536.558,477946708.8000183,306885.0,-0.32,-9.2e-05
2024-04-22 14:12:00,000300.SH,3536.382,3537.696,3536.382,3537.413,508007400.2999878,309700.0,0.86,0.000242
2024-04-22 14:13:00,000300.SH,3537.409,3537.455,3536.917,3537.031,463198432.7000122,282222.0,-0.38,-0.000108
2024-04-22 14:14:00,000300.SH,3536.752,3537.304,3536.614,3536.746,448736802.1999817,291919.0,-0.28,-8.1e-05
2024-04-22 14:15:00,000300.SH,3536.754,3537.964,3536.754,3537.757,468630982.8000183,299032.0,1.01,0.000286
2024-04-22 14:16:00,000300.SH,3537.666,3540.041,3537.666,3540.041,530509969.8999939,359360.0,2.28,0.000646
2024-04-22 14:17:00,000300.SH,3539.909,3540.044,3539.308,3539.512,461511269.1000061,269557.0,-0.53,-0.000149
2024-04-22 14:18:00,000300.SH,3539.48,3540.435,3539.266,3540.307,433226694.5,270210.0,0.79,0.000225
2024-04-22 14:19:00,000300.SH,3540.282,3541.525,3540.282,3541.525,537449635.8999939,352201.0,1.22,0.000344
2024-04-22 14:20:00,000300.SH,3541.396,3541.908,3540.164,3540.164,640195745.0,374306.0,-1.36,-0.000384
2024-04-22 14:21:00,000300.SH,3540.357,3540.357,3538.58,3539.086,650091626.7999878,415535.0,-1.08,-0.000305
2024-04-22 14:22:00,000300.SH,3538.928,3539.418,3538.431,3538.431,504244392.3999939,292012.0,-0.65,-0.000185
2024-04-22 14:23:00,000300.SH,3538.326,3538.506,3537.078,3537.13,623805146.2000122,400412.0,-1.3,-0.000368
2024-04-22 14:24:00,000300.SH,3536.856,3537.143,3535.84,3535.84,571170276.7000122,388717.0,-1.29,-0.000365
2024-04-22 14:25:00,000300.SH,3535.805,3536.4,3535.417,3535.698,619357030.5,370523.0,-0.14,-4e-05
2024-04-22 14:26:00,000300.SH,3535.626,3536.289,3535.131,3536.202,571843719.6999817,340670.0,0.5,0.000143
2024-04-22 14:27:00,000300.SH,3535.915,3535.923,3534.88,3535.045,571229490.7000122,335078.0,-1.16,-0.000327
2024-04-22 14:28:00,000300.SH,3534.722,3534.82,3532.04,3532.04,783491014.1000061,525543.0,-3.01,-0.00085
2024-04-22 14:29:00,000300.SH,3532.138,3532.635,3532.06,3532.257,636699668.3999939,401618.0,0.22,6.1e-05
2024-04-22 14:30:00,000300.SH,3532.064,3532.072,3530.596,3531.063,986469750.3999939,625731.0,-1.19,-0.000338
2024-04-22 14:31:00,000300.SH,3531.345,3531.345,3529.66,3529.66,822982036.7000122,658769.0,-1.4,-0.000397
2024-04-22 14:32:00,000300.SH,3529.466,3530.006,3529.111,3529.111,839113766.8999939,588971.0,-0.55,-0.000156
2024-04-22 14:33:00,000300.SH,3529.049,3530.404,3529.049,3530.119,742227078.0,462138.0,1.01,0.000286
2024-04-22 14:34:00,000300.SH,3529.932,3530.148,3528.362,3528.362,716302173.5,482538.0,-1.76,-0.000498
2024-04-22 14:35:00,000300.SH,3528.374,3528.864,3528.019,3528.747,719541263.1000061,473568.0,0.38,0.000109
2024-04-22 14:36:00,000300.SH,3528.425,3529.085,3528.35,3528.573,661925838.3999939,449426.0,-0.17,-4.9e-05
2024-04-22 14:37:00,000300.SH,3528.735,3528.737,3528.296,3528.353,675999915.5,460328.0,-0.22,-6.2e-05
2024-04-22 14:38:00,000300.SH,3528.283,3528.765,3528.101,3528.66,701577890.5,476017.0,0.31,8.7e-05
2024-04-22 14:39:00,000300.SH,3528.744,3529.075,3528.477,3529.075,698990460.6000061,427116.0,0.41,0.000118
2024-04-22 14:40:00,000300.SH,3528.621,3531.998,3528.328,3531.998,929027875.5,640355.0,2.92,0.000828
2024-04-22 14:41:00,000300.SH,3531.826,3532.014,3531.558,3531.565,650625394.8999939,421713.0,-0.43,-0.000123
2024-04-22 14:42:00,000300.SH,3531.624,3531.624,3530.801,3531.079,694917116.1000061,491170.0,-0.49,-0.000138
2024-04-22 14:43:00,000300.SH,3531.409,3531.935,3531.409,3531.606,651195538.0,426820.0,0.53,0.000149
2024-04-22 14:44:00,000300.SH,3531.901,3532.594,3531.901,3532.357,673888379.0999756,426192.0,0.75,0.000213
